ORDER ID,Order Date,Customer_id,Gender,STATE,Region,category,Subcategory,Product_Name,Quantity,unit price,discount%,FINAL AMOUNT,payment mode,order_source
ORD31122,2024-11-13,CUST2986,Female,Karnataka,South,Fashion,Women Wear,Women Wear Item 612,2,14164,11.55,25057.06,UPI,
ORD31123,2024-10-15,CUST5491,Female,Odisha,East,Fashion,,Ethnic Item 470,1,4909,25.39,3662.46,COD,WEB
ORD31124,2024-11-17,CUST3204,Other,Bihar,East,Beauty,,Haircare Item 947,2,27080,32.61,36498.25,Credit Card,
ORD31125,2024-09-02,CUST1103,Other,Rajasthan,West,Fashion,,Men Wear Item 866,3,26353,18.75,64231.85,COD,Website
ORD31126,2024-03-09,CUST3343,Other,Telangana,South,Electronics,Accessories,Accessories Item 998,1,37947,13.59,32790.51,Credit Card,Mobile Web
ORD31127,2024-02-17,CUST1707,Male,Odisha,East,Beauty,,Fragrance Item 961,3,15721,25.58,35100.53,,Website
ORD31128,2024-07-22,CUST6589,Male,Delhi,North,Electronics,Accessories,Accessories Item 948,1,15283,5.74,14405.21,COD,
ORD31129,2024-02-07,CUST7473,Other,Delhi,North,Home & Kitchen,Appliances,Appliances Item 815,4,38830,6.11,145828.16,,
ORD31130,2024-02-05,CUST8026,,Punjab,North,Beauty,,Skincare Item 202,3,32513,27.45,70761.7,Debit Card,Mobile Web
ORD31131,2024-10-27,CUST4822,Male,Delhi,North,Electronics,Mobiles,Mobiles Item 703,5,47160,18.62,191891.2,UPI,app
ORD31132,2024-09-13,CUST1151,Male,Kerala,South,Home & Kitchen,Decor,Decor Item 112,3,17184,7.85,47505.01,Credit Card,WEB
ORD31133,2024-03-17,CUST5781,Male,Karnataka,South,Beauty,,Skincare Item 246,5,49130,32.35,166171.71,COD,Website
ORD31134,2024-06-10,CUST5187,Male,West Bengal,East,Fashion,Ethnic,Ethnic Item 730,1,13373,16.7,11139.54,COD,
ORD31135,2024-03-14,CUST8367,Female,Bihar,East,Beauty,Haircare,Haircare Item 553,3,42456,31.93,86697.48,,Website
ORD31136,2024-04-30,CUST1344,,Bihar,East,Home & Kitchen,,Decor Item 814,5,35643,12.11,156630.74,COD,Mobile Web
ORD31137,2024-12-18,CUST9085,Other,Tamil Nadu,South,Fashion,,Accessories Item 187,4,26455,18.02,86754.88,,WEB
ORD31138,2024-03-26,CUST8402,Other,Haryana,North,Electronics,,Accessories Item 575,3,17015,16.3,42726.79,,
ORD31139,2024-02-09,CUST8719,Female,Uttar Pradesh,North,Electronics,Mobiles,Mobiles Item 776,1,44359,7.0,41254.58,,app
ORD31140,2024-05-21,CUST9468,Female,Punjab,North,Home & Kitchen,Appliances,Appliances Item 656,4,45932,7.1,170681.01,UPI,
ORD31141,2024-01-28,CUST6034,,Uttar Pradesh,North,Electronics,Mobiles,Mobiles Item 164,4,25809,5.77,97277.86,Debit Card,Mobile Web
ORD31142,2024-03-28,CUST9681,Other,Telangana,South,Beauty,,Haircare Item 193,3,44192,32.04,90101.87,Credit Card,
ORD31143,2024-03-24,CUST7417,Female,Tamil Nadu,South,Beauty,,Makeup Item 127,1,28088,33.53,18669.61,Debit Card,WEB
ORD31144,2024-07-07,CUST5316,Other,Bihar,East,Beauty,Haircare,Haircare Item 959,3,48496,32.34,98435.97,COD,
ORD31145,2024-02-06,CUST4419,Other,Rajasthan,West,Beauty,,Makeup Item 784,1,25990,22.24,20210.74,COD,app
ORD31146,2024-12-27,CUST3439,Female,Gujarat,West,Beauty,Skincare,Skincare Item 178,3,1813,18.6,4427.08,UPI,Website
ORD31147,2024-10-22,CUST8743,Other,Odisha,East,Fashion,,Women Wear Item 976,1,3565,40.0,2138.97,COD,app
ORD31148,2024-01-05,CUST1190,Female,Delhi,North,Home & Kitchen,,Appliances Item 886,1,41404,7.08,38471.81,Debit Card,
ORD31149,2024-02-12,CUST7223,Female,Uttar Pradesh,North,Electronics,Mobiles,Mobiles Item 926,2,23633,14.83,40258.0,,WEB
ORD31150,2024-07-05,CUST4164,,Tamil Nadu,South,Electronics,Audio,Audio Item 747,2,46174,13.27,80093.59,Debit Card,
ORD31151,2024-07-28,CUST5593,,Punjab,North,Beauty,Makeup,Makeup Item 383,3,35131,32.3,71352.19,,WEB
ORD31152,2024-05-06,CUST4344,Male,Odisha,East,Beauty,Makeup,Makeup Item 918,4,45390,17.31,150139.16,Credit Card,
ORD31153,2024-01-23,CUST8763,Male,Bihar,East,Fashion,,Ethnic Item 883,3,23257,22.27,54232.74,Debit Card,Website
ORD31154,2024-04-18,CUST3788,Male,Delhi,North,Beauty,,Makeup Item 298,3,10295,31.54,21142.71,UPI,
ORD31155,2024-05-23,CUST2829,Other,Maharashtra,West,Home & Kitchen,Storage,Storage Item 561,4,25485,12.21,89493.65,,Website
ORD31156,2024-03-15,CUST4046,,Delhi,North,Electronics,,Laptops Item 565,3,1595,17.62,3941.97,,WEB
ORD31157,2024-10-02,CUST3135,Male,Rajasthan,West,Fashion,,Women Wear Item 542,1,4602,21.41,3616.8,UPI,Website
ORD31158,2024-11-14,CUST3877,,Kerala,South,Electronics,Laptops,Laptops Item 683,3,18024,7.29,50127.94,UPI,WEB
ORD31159,2024-12-14,CUST6040,Other,Punjab,North,Home & Kitchen,Appliances,Appliances Item 142,5,2750,10.04,12369.05,Credit Card,Mobile Web
ORD31160,2024-06-02,CUST7700,Female,Delhi,North,Fashion,Ethnic,Ethnic Item 283,1,15809,16.08,13267.26,UPI,App
ORD31161,2024-07-16,CUST8571,Other,Bihar,East,Home & Kitchen,Furniture,Furniture Item 495,1,6486,17.96,5321.16,UPI,
ORD31162,2024-08-18,CUST2278,Female,Karnataka,South,Electronics,,Mobiles Item 729,5,19616,8.22,90015.84,Debit Card,Website
ORD31163,2024-01-04,CUST8981,Female,Odisha,East,Home & Kitchen,Furniture,Furniture Item 238,5,23465,15.77,98821.08,,Website
ORD31164,2024-04-08,CUST6442,,Odisha,East,Beauty,Fragrance,Fragrance Item 480,3,1130,26.22,2500.99,Debit Card,Website
ORD31165,2024-09-04,CUST8633,,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances Item 825,5,32692,8.26,149959.56,UPI,
ORD31166,2024-10-01,CUST4294,Female,Haryana,North,Beauty,Haircare,Haircare Item 290,4,32169,32.37,87024.02,Debit Card,Mobile Web
ORD31167,2024-09-18,CUST8806,Other,Delhi,North,Fashion,,Women Wear Item 775,3,43055,25.58,96125.63,,WEB
ORD31168,2024-09-23,CUST6675,Male,Telangana,South,Electronics,,Audio Item 908,4,16311,10.11,58648.22,UPI,App
ORD31169,2024-10-27,CUST7867,,Punjab,North,Fashion,,Accessories Item 987,1,22693,31.89,15455.6,Debit Card,
ORD31170,2024-10-24,CUST3624,Male,West Bengal,East,Fashion,,Accessories Item 298,2,4163,31.75,5682.5,UPI,Mobile Web
ORD31171,2024-12-09,CUST1460,Other,Odisha,East,Electronics,,Accessories Item 113,4,29559,6.19,110921.94,Credit Card,WEB
ORD31172,2024-08-01,CUST2279,,Odisha,East,Beauty,,Makeup Item 777,2,49996,17.78,82218.14,Credit Card,app
ORD31173,2024-07-15,CUST6110,Female,Delhi,North,Beauty,Fragrance,Fragrance Item 454,5,7134,31.17,24550.5,UPI,App
ORD31174,2024-07-22,CUST1727,,Odisha,East,Beauty,,Makeup Item 615,4,35138,19.8,112717.85,UPI,
ORD31175,2024-12-04,CUST1168,Other,Gujarat,West,Beauty,Skincare,Skincare Item 146,5,26784,33.23,89423.45,Credit Card,
ORD31176,2024-07-29,CUST6384,Male,Gujarat,West,Electronics,Mobiles,Mobiles Item 186,3,21658,13.59,56141.67,Credit Card,App
ORD31177,2024-06-06,CUST2536,Other,Tamil Nadu,South,Electronics,,Accessories Item 810,4,13299,11.46,47098.13,Credit Card,WEB
ORD31178,2024-10-07,CUST4118,Other,Tamil Nadu,South,Electronics,Accessories,Accessories Item 302,5,29087,12.98,126555.32,,App
ORD31179,2024-06-16,CUST7287,Other,Tamil Nadu,South,Beauty,Makeup,Makeup Item 121,3,27563,18.22,67626.65,COD,
ORD31180,2024-08-29,CUST7951,Other,Delhi,North,Fashion,Accessories,Accessories Item 278,5,34008,17.67,139989.93,UPI,app
ORD31181,2024-02-08,CUST6922,,Tamil Nadu,South,Beauty,,Makeup Item 253,5,31468,25.25,117604.65,UPI,WEB
ORD31182,2024-10-20,CUST2211,Female,Gujarat,West,Electronics,Audio,Audio Item 472,2,26010,16.69,43339.77,COD,app
ORD31183,2024-11-26,CUST8876,Female,Kerala,South,Home & Kitchen,,Furniture Item 991,3,14164,9.7,38369.93,COD,app
ORD31184,2024-10-14,CUST5077,,Punjab,North,Electronics,Mobiles,Mobiles Item 756,2,2155,13.89,3711.15,,Mobile Web
ORD31185,2024-02-12,CUST1297,Male,Maharashtra,West,Home & Kitchen,,Storage Item 837,4,8225,9.86,29655.4,UPI,Mobile Web
ORD31186,2024-01-04,CUST1730,Male,Telangana,South,Home & Kitchen,Decor,Decor Item 216,1,41792,19.57,33611.42,,app
ORD31187,2024-02-18,CUST1294,,Punjab,North,Beauty,,Skincare Item 899,2,17256,23.41,26433.62,Credit Card,Website
ORD31188,2024-04-02,CUST2881,,Odisha,East,Electronics,Audio,Audio Item 263,3,1446,20.25,3459.75,COD,WEB
ORD31189,2024-07-05,CUST8535,Other,Bihar,East,Beauty,,Haircare Item 598,2,36228,33.02,48530.01,COD,
ORD31190,2024-01-26,CUST6464,,Telangana,South,Beauty,Haircare,Haircare Item 116,2,45042,29.18,63793.97,UPI,app
ORD31191,2024-01-13,CUST2181,,Tamil Nadu,South,Home & Kitchen,Furniture,Furniture Item 775,3,10653,5.96,30053.1,Credit Card,App
ORD31192,2024-11-12,CUST1599,,Tamil Nadu,South,Electronics,,Laptops Item 803,2,40118,11.42,71074.69,,Website
ORD31193,2024-02-05,CUST9038,Female,Telangana,South,Fashion,Accessories,Accessories Item 327,3,41235,14.81,105379.29,UPI,WEB
ORD31194,2024-03-08,CUST7242,Female,West Bengal,East,Beauty,,Fragrance Item 510,1,43433,21.72,34001.31,COD,App
ORD31195,2024-09-27,CUST7128,Male,Punjab,North,Beauty,Makeup,Makeup Item 466,1,18427,24.06,13993.37,Credit Card,Mobile Web
ORD31196,2024-08-03,CUST4831,Other,Kerala,South,Electronics,Laptops,Laptops Item 697,2,41571,8.38,76171.83,Debit Card,Website
ORD31197,2024-02-24,CUST1114,Male,Bihar,East,Fashion,Women Wear,Women Wear Item 708,1,29914,11.29,26535.58,Credit Card,
ORD31198,2024-04-03,CUST4405,Other,Kerala,South,Home & Kitchen,Decor,Decor Item 367,3,23778,15.57,60228.95,COD,
ORD31199,2024-01-15,CUST4014,,Odisha,East,Home & Kitchen,Furniture,Furniture Item 290,1,39624,8.43,36284.89,UPI,Mobile Web
ORD31200,2024-10-07,CUST6871,Male,Bihar,East,Electronics,Audio,Audio Item 144,4,35796,6.83,133398.13,Debit Card,WEB
ORD31201,2024-10-21,CUST7470,,Odisha,East,Beauty,Skincare,Skincare Item 309,4,39702,47.77,82944.78,UPI,
ORD31202,2024-07-18,CUST6390,Male,West Bengal,East,Home & Kitchen,,Decor Item 917,1,28864,18.67,23475.66,COD,
ORD31203,2024-11-09,CUST7512,Female,Haryana,North,Electronics,,Mobiles Item 689,4,9678,14.75,33002.75,COD,
ORD31204,2024-11-05,CUST7830,Male,Maharashtra,West,Fashion,,Ethnic Item 795,5,30991,21.07,122309.83,COD,Website
ORD31205,2024-11-05,CUST4773,,Delhi,North,Fashion,Women Wear,Women Wear Item 765,2,42583,16.24,71337.88,,
ORD31206,2024-03-27,CUST3135,,Odisha,East,Beauty,,Fragrance Item 198,2,46003,40.26,54961.06,UPI,Website
ORD31207,2024-12-20,CUST8187,Other,Bihar,East,Fashion,,Men Wear Item 282,4,27470,23.32,84251.5,Debit Card,Mobile Web
ORD31208,2024-05-24,CUST2806,Male,Uttar Pradesh,North,Fashion,,Women Wear Item 689,4,20743,13.46,71800.63,Credit Card,WEB
ORD31209,2024-10-24,CUST5646,Other,Karnataka,South,Home & Kitchen,Furniture,Furniture Item 606,5,25503,11.89,112350.53,UPI,App
ORD31210,2024-11-12,CUST6560,,West Bengal,East,Beauty,Haircare,Haircare Item 469,5,43797,16.86,182067.43,,Website
ORD31211,2024-12-08,CUST6332,Male,Uttar Pradesh,North,Electronics,,Accessories Item 358,2,3734,8.78,6812.56,COD,
ORD31212,2024-01-18,CUST2158,Other,Haryana,North,Beauty,Haircare,Haircare Item 491,3,22460,16.6,56195.84,COD,Website
ORD31213,2024-09-21,CUST8661,Female,Rajasthan,West,Beauty,,Makeup Item 558,5,9289,17.51,38312.76,Credit Card,App
ORD31214,2024-05-22,CUST3018,Other,Odisha,East,Electronics,,Accessories Item 723,3,5611,10.06,15139.28,,app
ORD31215,2024-04-15,CUST1227,Female,Kerala,South,Home & Kitchen,,Decor Item 268,3,9055,13.76,23426.4,COD,
ORD31216,2024-09-27,CUST7043,,Tamil Nadu,South,Fashion,Men Wear,Men Wear Item 962,3,25641,26.95,56192.84,Debit Card,App
ORD31217,2024-02-18,CUST5777,,Punjab,North,Fashion,Ethnic,Ethnic Item 743,5,33189,28.85,118077.01,Debit Card,app
ORD31218,2024-03-26,CUST6074,Male,Rajasthan,West,Fashion,Men Wear,Men Wear Item 653,4,21476,32.77,57752.44,,Website
ORD31219,2024-01-09,CUST2076,Male,Telangana,South,Beauty,Fragrance,Fragrance Item 969,2,30856,16.48,51541.61,COD,
ORD31220,2024-07-12,CUST7884,Female,Rajasthan,West,Fashion,Women Wear,Women Wear Item 637,2,5760,21.34,9061.28,COD,App
ORD31221,2024-07-06,CUST4571,,Rajasthan,West,Fashion,,Men Wear Item 839,3,11714,29.96,24613.89,,Mobile Web
ORD31222,2024-03-04,CUST1142,,Rajasthan,West,Beauty,,Fragrance Item 801,1,28938,29.05,20531.51,Credit Card,WEB
ORD31223,2024-05-27,CUST5780,Other,West Bengal,East,Electronics,,Accessories Item 635,5,34174,6.28,160135.41,COD,Mobile Web
ORD31224,2024-10-06,CUST3416,Other,Delhi,North,Fashion,Men Wear,Men Wear Item 643,4,10691,16.2,35835.35,COD,
ORD31225,2024-03-28,CUST3842,Female,Gujarat,West,Fashion,,Accessories Item 539,5,9113,31.99,30989.54,COD,
ORD31226,2024-09-16,CUST4031,Female,West Bengal,East,Home & Kitchen,Furniture,Furniture Item 716,1,43806,19.25,35374.26,Debit Card,app
ORD31227,2024-10-17,CUST1201,,Tamil Nadu,South,Fashion,Ethnic,Ethnic Item 944,3,11687,24.61,26433.42,COD,WEB
ORD31228,2024-07-09,CUST5834,Male,Kerala,South,Beauty,Makeup,Makeup Item 343,4,21353,28.82,60792.81,COD,
ORD31229,2024-12-02,CUST3151,,Kerala,South,Electronics,Laptops,Laptops Item 211,2,41195,8.53,75358.05,UPI,app
ORD31230,2024-12-18,CUST6379,Female,Delhi,North,Home & Kitchen,,Furniture Item 500,5,20958,6.33,98160.05,Credit Card,
ORD31231,2024-02-22,CUST4573,Male,Uttar Pradesh,North,Electronics,Laptops,Laptops Item 695,2,44989,7.89,82881.11,,WEB
ORD31232,2024-03-10,CUST2191,,Gujarat,West,Beauty,Skincare,Skincare Item 648,4,5498,34.3,14448.01,,
ORD31233,2024-01-24,CUST3957,,Rajasthan,West,Home & Kitchen,,Storage Item 113,5,993,6.11,4661.6,Credit Card,Mobile Web
ORD31234,2024-06-16,CUST2360,Female,Tamil Nadu,South,Electronics,,Audio Item 529,2,49592,7.04,92199.07,,Mobile Web
ORD31235,2024-08-15,CUST9938,Other,Telangana,South,Home & Kitchen,Furniture,Furniture Item 184,4,38992,8.57,142598.82,Credit Card,
ORD31236,2024-09-02,CUST8639,Female,Kerala,South,Home & Kitchen,,Storage Item 485,1,39963,14.51,34163.92,Credit Card,Mobile Web
ORD31237,2024-10-20,CUST5899,,Rajasthan,West,Beauty,Haircare,Haircare Item 656,4,3143,27.75,9083.6,Debit Card,
ORD31238,2024-12-25,CUST6056,Other,West Bengal,East,Electronics,,Laptops Item 440,3,7889,13.23,20534.71,Credit Card,
ORD31239,2024-12-09,CUST2695,Other,Kerala,South,Home & Kitchen,,Storage Item 875,5,43717,12.96,190251.68,UPI,Mobile Web
ORD31240,2024-06-01,CUST3549,Male,Rajasthan,West,Electronics,,Mobiles Item 633,2,46643,5.89,87788.79,,Mobile Web
ORD31241,2024-12-25,CUST6603,Female,Delhi,North,Home & Kitchen,,Storage Item 635,1,49928,8.39,45737.53,COD,app
ORD31242,2024-09-13,CUST2229,Other,Kerala,South,Fashion,,Women Wear Item 348,2,14089,11.33,24985.77,Credit Card,Mobile Web
ORD31243,2024-08-21,CUST9900,Other,Tamil Nadu,South,Home & Kitchen,Furniture,Furniture Item 445,4,13236,10.25,47518.69,Credit Card,Mobile Web
ORD31244,2024-12-13,CUST5563,Female,Rajasthan,West,Fashion,,Men Wear Item 144,3,31674,28.63,67819.64,COD,
ORD31245,2024-07-01,CUST7610,Female,Rajasthan,West,Electronics,,Laptops Item 728,5,45100,7.39,208824.63,Credit Card,Website
ORD31246,2024-05-02,CUST6771,Female,Uttar Pradesh,North,Beauty,,Skincare Item 338,3,19611,27.08,42903.65,UPI,
ORD31247,2024-05-19,CUST3901,,Gujarat,West,Fashion,Ethnic,Ethnic Item 587,5,12153,25.18,45465.65,UPI,Website
ORD31248,2024-12-29,CUST7849,Female,Rajasthan,West,Beauty,,Fragrance Item 377,5,42436,21.67,166202.47,,WEB
ORD31249,2024-06-14,CUST8469,Female,Odisha,East,Electronics,,Audio Item 322,2,5855,8.26,10742.77,Credit Card,
ORD31250,2024-05-04,CUST4030,Female,Uttar Pradesh,North,Electronics,Mobiles,Mobiles Item 138,3,3284,13.97,8475.84,UPI,App
ORD31251,2024-10-19,CUST5664,Other,Delhi,North,Beauty,,Fragrance Item 917,3,35255,40.03,63424.53,Credit Card,WEB
ORD31252,2024-06-29,CUST3613,Male,Telangana,South,Electronics,,Laptops Item 689,1,23344,8.89,21267.79,Debit Card,WEB
ORD31253,2024-12-31,CUST5639,Other,Haryana,North,Fashion,,Ethnic Item 986,1,17260,11.62,15255.08,,
ORD31254,2024-02-27,CUST4104,,Uttar Pradesh,North,Home & Kitchen,Decor,Decor Item 349,1,41236,15.27,34941.18,COD,WEB
ORD31255,2024-01-14,CUST4437,,Karnataka,South,Fashion,Accessories,Accessories Item 793,3,45314,14.66,116012.99,COD,Mobile Web
ORD31256,2024-01-11,CUST5610,Female,Punjab,North,Fashion,Ethnic,Ethnic Item 451,5,20390,16.38,85245.83,UPI,App
ORD31257,2024-03-05,CUST2150,Male,Tamil Nadu,South,Fashion,,Ethnic Item 695,4,45869,16.76,152718.72,,App
ORD31258,2024-07-05,CUST7903,Other,Odisha,East,Electronics,,Mobiles Item 728,4,38082,7.94,140234.48,UPI,Website
ORD31259,2024-07-10,CUST8183,Male,Gujarat,West,Fashion,,Accessories Item 704,2,1891,29.33,2672.66,Debit Card,
ORD31260,2024-10-04,CUST5883,Other,Maharashtra,West,Electronics,,Mobiles Item 148,1,15260,8.72,13929.86,UPI,
ORD31261,2024-03-04,CUST8441,Other,Tamil Nadu,South,Beauty,Makeup,Makeup Item 339,3,47567,28.43,102132.93,Debit Card,Mobile Web
ORD31262,2024-08-08,CUST7801,Other,Odisha,East,Home & Kitchen,Decor,Decor Item 156,2,1840,12.3,3227.21,,
ORD31263,2024-02-21,CUST4454,Male,Gujarat,West,Electronics,,Audio Item 742,3,9796,9.93,26469.61,Debit Card,
ORD31264,2024-11-24,CUST9008,Male,Bihar,East,Beauty,Haircare,Haircare Item 867,4,6839,23.4,20954.26,COD,WEB
ORD31265,2024-09-15,CUST1942,Other,Punjab,North,Electronics,,Mobiles Item 689,1,25630,13.24,22236.63,,Website
ORD31266,2024-02-10,CUST8166,Male,Tamil Nadu,South,Fashion,Men Wear,Men Wear Item 114,1,19741,28.29,14155.96,COD,app
ORD31267,2024-08-24,CUST2685,Other,Odisha,East,Beauty,,Haircare Item 456,2,38085,34.89,49593.0,,WEB
ORD31268,2024-03-15,CUST1862,Other,Telangana,South,Fashion,,Accessories Item 799,5,18331,37.14,57617.83,Credit Card,Mobile Web
ORD31269,2024-03-14,CUST9208,Female,Haryana,North,Fashion,Men Wear,Men Wear Item 261,4,22802,14.37,78104.18,Credit Card,WEB
ORD31270,2024-04-20,CUST5474,Other,Odisha,East,Fashion,Ethnic,Ethnic Item 720,1,14302,23.92,10880.64,Credit Card,
ORD31271,2024-07-29,CUST9182,Female,Punjab,North,Home & Kitchen,,Furniture Item 837,3,39791,8.38,109374.14,COD,WEB
ORD31272,2024-11-26,CUST5681,Female,Gujarat,West,Electronics,Accessories,Accessories Item 624,5,20879,12.07,91790.26,Debit Card,
ORD31273,2024-01-13,CUST3239,,Punjab,North,Beauty,,Skincare Item 484,1,3363,30.0,2354.16,COD,
ORD31274,2024-07-28,CUST7514,Other,Uttar Pradesh,North,Home & Kitchen,,Decor Item 874,5,8411,13.04,36570.54,,
ORD31275,2024-07-01,CUST4032,Female,Karnataka,South,Fashion,Men Wear,Men Wear Item 482,4,17501,16.25,58629.38,UPI,
ORD31276,2024-05-17,CUST6222,Female,Uttar Pradesh,North,Electronics,,Accessories Item 472,4,40271,11.09,143217.67,COD,App
ORD31277,2024-07-10,CUST4558,,Gujarat,West,Beauty,Fragrance,Fragrance Item 603,3,49527,18.5,121100.58,Credit Card,WEB
ORD31278,2024-07-25,CUST2608,Male,West Bengal,East,Home & Kitchen,,Decor Item 952,2,27200,5.56,51373.32,Credit Card,
ORD31279,2024-10-02,CUST7252,Other,Kerala,South,Electronics,Mobiles,Mobiles Item 335,3,33824,13.64,87633.05,,WEB
ORD31280,2024-10-03,CUST4344,Male,Maharashtra,West,Beauty,,Makeup Item 667,5,45444,25.75,168713.67,,Website
ORD31281,2024-07-02,CUST9033,,West Bengal,East,Beauty,Skincare,Skincare Item 291,5,615,28.03,2213.14,Credit Card,Website
ORD31282,2024-08-07,CUST3998,Male,Maharashtra,West,Fashion,Men Wear,Men Wear Item 665,1,38597,12.24,33871.2,UPI,
ORD31283,2024-02-10,CUST5649,Other,Haryana,North,Beauty,,Skincare Item 570,5,28310,18.39,115512.66,,
ORD31284,2024-01-04,CUST1494,,Delhi,North,Fashion,Women Wear,Women Wear Item 625,1,37623,26.83,27529.0,Credit Card,
ORD31285,2024-04-11,CUST2521,Other,Gujarat,West,Fashion,,Men Wear Item 898,2,6360,18.47,10370.86,Credit Card,App
ORD31286,2024-09-26,CUST6960,,Gujarat,West,Fashion,Ethnic,Ethnic Item 920,5,29928,11.33,132686.92,,Website
ORD31287,2024-06-23,CUST9698,Male,Maharashtra,West,Electronics,Accessories,Accessories Item 778,1,45978,7.24,42649.13,,app
ORD31288,2024-07-08,CUST1425,Female,Kerala,South,Electronics,Laptops,Laptops Item 172,5,49371,6.01,232019.48,UPI,App
ORD31289,2024-01-10,CUST4480,,Telangana,South,Home & Kitchen,,Appliances Item 765,4,37769,18.21,123558.49,Debit Card,Website
ORD31290,2024-03-29,CUST4212,,Delhi,North,Beauty,Fragrance,Fragrance Item 517,5,10133,46.53,27092.26,UPI,
ORD31291,2024-01-03,CUST6856,Other,Punjab,North,Home & Kitchen,,Appliances Item 168,1,39002,11.81,34395.81,,
ORD31292,2024-11-09,CUST8903,Male,Karnataka,South,Home & Kitchen,Decor,Decor Item 105,2,33809,10.99,60188.54,Debit Card,App
ORD31293,2024-11-26,CUST2080,,Haryana,North,Fashion,,Ethnic Item 178,1,7227,15.89,6078.27,UPI,Mobile Web
ORD31294,2024-07-15,CUST3379,Female,Haryana,North,Electronics,,Accessories Item 245,3,17129,14.44,43964.97,Credit Card,WEB
ORD31295,2024-07-22,CUST2465,Female,West Bengal,East,Electronics,Laptops,Laptops Item 613,4,41887,5.54,158265.39,Credit Card,Website
ORD31296,2024-06-23,CUST7851,,West Bengal,East,Fashion,,Ethnic Item 329,4,34449,11.1,122506.73,COD,App
ORD31297,2024-05-17,CUST9840,Other,Telangana,South,Fashion,,Ethnic Item 869,5,11110,22.24,43193.63,,WEB
ORD31298,2024-08-20,CUST7894,Female,Odisha,East,Electronics,Accessories,Accessories Item 414,4,41031,8.43,150282.73,,app
ORD31299,2024-02-08,CUST8833,Male,West Bengal,East,Fashion,Men Wear,Men Wear Item 212,1,20740,17.29,17154.77,,App
ORD31300,2024-02-20,CUST2619,Female,Karnataka,South,Home & Kitchen,,Storage Item 174,3,32714,10.68,87656.63,COD,WEB
ORD31301,2024-05-21,CUST6630,Male,Kerala,South,Electronics,,Laptops Item 432,2,47319,6.41,88575.72,Credit Card,WEB
ORD31302,2024-11-27,CUST5971,Male,Haryana,North,Electronics,,Audio Item 988,2,31379,5.48,59317.66,Debit Card,WEB
ORD31303,2024-07-25,CUST1152,,Tamil Nadu,South,Home & Kitchen,,Appliances Item 413,1,45316,17.83,37237.1,COD,app
ORD31304,2024-03-08,CUST7101,,Karnataka,South,Beauty,Skincare,Skincare Item 272,1,16061,21.18,12659.14,,App
ORD31305,2024-08-03,CUST3472,,Karnataka,South,Home & Kitchen,,Storage Item 828,2,9466,6.27,17744.52,Credit Card,WEB
ORD31306,2024-12-22,CUST2627,Female,Maharashtra,West,Electronics,,Accessories Item 373,2,17289,7.95,31828.65,,
ORD31307,2024-12-10,CUST9294,Other,Telangana,South,Electronics,,Audio Item 788,1,6279,7.92,5781.61,Credit Card,Mobile Web
ORD31308,2024-10-01,CUST4918,Female,Haryana,North,Electronics,Audio,Audio Item 675,3,19194,12.36,50462.53,COD,Mobile Web
ORD31309,2024-01-23,CUST3500,,Rajasthan,West,Electronics,,Laptops Item 986,5,19950,10.19,89586.75,Debit Card,
ORD31310,2024-01-02,CUST9273,,Delhi,North,Fashion,Men Wear,Men Wear Item 727,4,45990,21.57,144273.22,UPI,
ORD31311,2024-12-23,CUST5401,Other,Haryana,North,Home & Kitchen,Furniture,Furniture Item 125,2,9072,10.73,16196.47,,WEB
ORD31312,2024-08-19,CUST6295,,Tamil Nadu,South,Beauty,Skincare,Skincare Item 958,2,24823,26.88,36302.84,,app
ORD31313,2024-09-17,CUST1811,Male,Uttar Pradesh,North,Electronics,Mobiles,Mobiles Item 605,4,24938,13.74,86042.33,,App
ORD31314,2024-12-29,CUST7682,Male,Delhi,North,Fashion,,Men Wear Item 607,2,16961,17.56,27964.76,,app
ORD31315,2024-11-07,CUST2357,,West Bengal,East,Electronics,,Laptops Item 890,4,22805,13.36,79037.44,Debit Card,Website
ORD31316,2024-04-13,CUST1849,,Delhi,North,Fashion,,Women Wear Item 941,2,11007,28.84,15666.07,,
ORD31317,2024-02-10,CUST5489,Female,Karnataka,South,Fashion,Ethnic,Ethnic Item 380,2,13620,17.79,22392.88,Credit Card,app
ORD31318,2024-10-05,CUST3036,Other,Odisha,East,Fashion,,Ethnic Item 516,1,19738,20.52,15688.6,Credit Card,
ORD31319,2024-10-06,CUST5546,,Punjab,North,Fashion,Men Wear,Men Wear Item 794,3,15328,14.24,39436.21,Debit Card,App
ORD31320,2024-09-30,CUST7985,Male,Bihar,East,Home & Kitchen,,Appliances Item 632,3,27056,14.58,69333.19,,WEB
ORD31321,2024-08-10,CUST4986,Male,Haryana,North,Fashion,Women Wear,Women Wear Item 755,5,1802,19.4,7261.67,Debit Card,Website
ORD31322,2024-12-11,CUST4317,,Uttar Pradesh,North,Beauty,Makeup,Makeup Item 800,1,29037,33.43,19330.22,Debit Card,
ORD31323,2024-10-07,CUST1374,Female,Maharashtra,West,Fashion,Ethnic,Ethnic Item 407,4,19847,27.63,57453.96,UPI,
ORD31324,2024-07-14,CUST3960,Other,Telangana,South,Home & Kitchen,Furniture,Furniture Item 324,4,48140,5.76,181464.86,UPI,App
