order_id,order_date,cust_id,gender,state,region,category,sub_category,product_name,quantity,unit_price,discount_pct,final_amount,payment_mode
ORD27815,2024-09-30,CUST4819,Male,Maharashtra,West,Electronics,Unknown,Item 658,3,42534,7.1,118542.72,Debit Card
ORD27816,2024-09-10,CUST4925,Male,Maharashtra,West,Electronics,Mobile,mobiles 712,4,4725,14.33,16192.41,COD
ORD27817,2024-05-11,CUST1826,Male,Haryana,North,Beauty,Makeup,Makeup 270,5,36458,32.22,123552.28,Debit Card
ORD27818,2024-10-31,CUST2570,Unknown,Haryana,North,Beauty,Skin Care,skin_care 956,4,36291,43.03,82700.46,Unknown
ORD27819,2024-10-30,CUST8271,Male,Haryana,North,Electronics,Accessories,Accessories 970,2,42203,15.83,71042.24,COD
ORD27820,2024-02-28,CUST6827,Other,Delhi,North,Beauty,Skin Care,Skincare 777,1,47141,29.12,33414.49,Debit Card
ORD27821,2024-11-14,CUST2877,Female,West Bengal,East,Fashion,Women Wear,Women Wear 214,1,43003,16.28,36001.57,UPI
ORD27822,2024-09-23,CUST8431,Male,Delhi,North,Electronics,Unknown,Mobile Phones 955,4,33238,7.08,123535.96,COD
ORD27823,2024-12-21,CUST4828,Other,Punjab,North,Home & Kitchen,Home Decor,Decor 597,1,45525,13.64,39317.57,COD
ORD27824,2024-03-15,CUST1772,Female,Maharashtra,West,Fashion,Unknown,Item 700,3,12480,29.91,26240.25,Credit Card
ORD27825,2024-08-19,CUST1224,Male,Punjab,North,Electronics,Accessories,Accessories 120,1,23640,5.23,22404.42,COD
ORD27826,2024-05-05,CUST6893,Unknown,Punjab,North,Electronics,Mobile,Mobiles 635,4,13976,5.72,52708.59,COD
ORD27827,2024-05-04,CUST6746,Male,Haryana,North,Fashion,Unknown,Item 334,4,38323,14.43,131179.17,Unknown
ORD27828,2024-01-21,CUST1084,Female,West Bengal,East,Electronics,Unknown,Mobile Phones 746,5,13341,6.9,62099.06,UPI
ORD27829,2024-12-14,CUST8791,Other,West Bengal,East,Beauty,Skin Care,Skincare 682,4,21653,19.62,69617.84,Debit Card
ORD27830,2024-03-27,CUST8159,Male,Delhi,North,Fashion,Ethnic,Ethnic 708,4,1671,37.6,4170.92,Debit Card
ORD27831,2024-05-12,CUST4871,Male,Maharashtra,West,Fashion,Men Wear,mens_wear 107,1,28897,22.31,22450.43,UPI
ORD27832,2024-05-22,CUST3657,Other,Punjab,North,Fashion,Unknown,Item 795,4,22649,18.5,73833.3,Debit Card
ORD27833,2024-03-04,CUST4612,Female,West Bengal,East,Home & Kitchen,Unknown,Item 773,5,16161,9.4,73212.47,UPI
ORD27834,2024-10-09,CUST1139,Female,West Bengal,East,Beauty,Makeup,Makeup 394,1,11718,26.28,8638.36,COD
ORD27835,2024-02-22,CUST7878,Other,Maharashtra,West,Fashion,Unknown,Item 562,3,35813,22.06,83740.48,COD
ORD27836,2024-08-31,CUST7003,Other,West Bengal,East,Home & Kitchen,Unknown,decor_items 656,3,44928,11.25,119620.02,COD
ORD27837,2024-08-31,CUST1100,Female,Tamil Nadu,South,Home & Kitchen,Home Decor,Decor 474,3,2420,18.22,5937.51,COD
ORD27838,2024-05-31,CUST4387,Other,Tamil Nadu,South,Fashion,Unknown,Men Wear 951,4,43737,10.97,155758.28,UPI
ORD27839,2024-03-22,CUST2745,Female,Tamil Nadu,South,Electronics,Unknown,Item 906,2,30616,20.03,48968.56,Debit Card
ORD27840,2024-12-04,CUST4111,Unknown,Tamil Nadu,South,Home & Kitchen,Unknown,decor_items 182,5,15316,11.78,67555.79,UPI
ORD27841,2024-01-08,CUST6817,Unknown,West Bengal,East,Beauty,Unknown,Item 534,3,14721,18.9,35815.45,COD
ORD27842,2024-02-21,CUST4352,Male,Maharashtra,West,Fashion,Ethnic,Ethnic 941,4,30287,16.3,101406.18,UPI
ORD27843,2024-10-28,CUST9412,Male,Tamil Nadu,South,Electronics,Mobile,Mobiles 325,3,8908,8.44,24468.36,COD
ORD27844,2024-02-22,CUST7789,Male,Tamil Nadu,South,Fashion,Ethnic,Ethnic 433,4,29024,11.34,102933.24,COD
ORD27845,2024-12-11,CUST2626,Female,Haryana,North,Home & Kitchen,Appliances,Appliances 580,4,39373,14.3,134972.57,COD
ORD27846,2024-04-30,CUST9639,Other,Punjab,North,Fashion,Ethnic,Ethnic 528,5,23784,22.24,92477.78,Debit Card
ORD27847,2024-01-17,CUST2564,Female,Tamil Nadu,South,Beauty,Unknown,Item 516,5,17330,27.71,62637.01,COD
ORD27848,2024-10-30,CUST1642,Female,Tamil Nadu,South,Electronics,Unknown,Mobile Phones 654,5,8719,16.46,36418.76,COD
ORD27849,2024-12-20,CUST9112,Male,Tamil Nadu,South,Electronics,Accessories,Accessories 259,4,45863,9.7,165657.8,Credit Card
ORD27850,2024-02-25,CUST8901,Female,Tamil Nadu,South,Fashion,Men Wear,mens_wear 623,4,38081,11.89,134220.14,Credit Card
ORD27851,2024-01-27,CUST7848,Female,Delhi,North,Beauty,Unknown,Item 290,2,1716,23.72,2617.86,Credit Card
ORD27852,2024-11-28,CUST3483,Male,Delhi,North,Home & Kitchen,Furniture,Furniture 100,4,16279,5.52,61523.47,COD
ORD27853,2024-11-20,CUST1451,Female,Maharashtra,West,Fashion,Men Wear,mens_wear 992,4,27165,29.21,76923.08,Credit Card
ORD27854,2024-01-25,CUST7398,Male,Haryana,North,Beauty,Skin Care,skin_care 931,5,33775,34.82,110076.29,Debit Card
ORD27855,2024-08-03,CUST3835,Male,West Bengal,East,Home & Kitchen,Furniture,Furniture 587,2,31244,8.37,57259.59,Debit Card
ORD27856,2024-08-20,CUST5853,Unknown,Delhi,North,Fashion,Unknown,Item 589,3,4276,20.9,10147.08,UPI
ORD27857,2024-01-18,CUST4419,Male,Maharashtra,West,Fashion,Unknown,Item 671,1,1195,10.4,1070.75,UPI
ORD27858,2024-05-28,CUST3400,Other,Haryana,North,Electronics,Accessories,Accessories 415,2,10027,13.01,17445.51,Credit Card
ORD27859,2024-07-26,CUST6622,Male,Haryana,North,Home & Kitchen,Furniture,Furniture 579,2,22556,14.35,38637.32,Debit Card
ORD27860,2024-09-02,CUST9037,Female,Punjab,North,Beauty,Skin Care,skin_care 704,1,47418,17.05,39332.29,COD
ORD27861,2024-02-02,CUST4904,Female,Delhi,North,Electronics,Mobile,Mobiles 966,3,38267,12.19,100802.56,UPI
ORD27862,2024-02-04,CUST2367,Female,West Bengal,East,Fashion,Unknown,Item 825,1,5918,20.99,4675.72,Credit Card
ORD27863,2024-10-06,CUST1169,Unknown,Tamil Nadu,South,Electronics,Unknown,Item 416,1,43958,12.94,38271.84,Credit Card
ORD27864,2024-08-23,CUST6019,Other,Haryana,North,Beauty,Unknown,Item 245,2,32323,23.35,49552.36,Debit Card
ORD27865,2024-04-17,CUST2594,Female,West Bengal,East,Beauty,Skin Care,Skincare 363,5,23659,28.17,84969.64,Unknown
ORD27866,2024-05-23,CUST3129,Other,Delhi,North,Home & Kitchen,Furniture,Furniture 607,1,6738,13.01,5861.27,Credit Card
ORD27867,2024-12-17,CUST6349,Male,Maharashtra,West,Fashion,Men Wear,mens_wear 630,2,19337,27.22,28146.15,Credit Card
ORD27868,2024-03-13,CUST3508,Female,Tamil Nadu,South,Beauty,Hair Care,Haircare 580,1,40499,47.24,21367.74,Debit Card
ORD27869,2024-11-08,CUST8506,Male,Delhi,North,Electronics,Mobile,Mobiles 326,3,1598,12.42,4198.55,Unknown
ORD27870,2024-12-13,CUST3320,Male,Tamil Nadu,South,Electronics,Mobile,Mobiles 623,3,13506,11.65,35797.72,UPI
ORD27871,2024-01-13,CUST4614,Female,West Bengal,East,Electronics,Unknown,Item 138,5,41365,6.89,192580.85,Debit Card
ORD27872,2024-10-27,CUST4684,Male,West Bengal,East,Home & Kitchen,Unknown,Item 163,5,29993,7.83,138215.45,UPI
ORD27873,2024-01-10,CUST8231,Female,Tamil Nadu,South,Beauty,Hair Care,Haircare 174,5,34290,34.07,113043.91,Unknown
ORD27874,2024-06-29,CUST7110,Male,Punjab,North,Beauty,Skin Care,Skincare 542,1,1266,22.12,986.01,COD
ORD27875,2024-07-16,CUST5077,Female,Maharashtra,West,Beauty,Skin Care,skin_care 334,4,45451,16.63,151576.06,UPI
ORD27876,2024-07-12,CUST2737,Female,West Bengal,East,Fashion,Unknown,Item 735,4,33077,20.58,105075.49,Debit Card
ORD27877,2024-10-01,CUST1950,Female,Tamil Nadu,South,Fashion,Men Wear,mens_wear 221,1,47100,21.44,37002.45,UPI
ORD27878,2024-01-18,CUST3461,Male,Punjab,North,Fashion,Ethnic,Ethnic 759,1,38109,17.45,31460.13,COD
ORD27879,2024-03-12,CUST8840,Other,Maharashtra,West,Electronics,Unknown,Mobile Phones 346,1,48950,20.05,39133.42,Debit Card
ORD27880,2024-12-08,CUST6923,Male,Tamil Nadu,South,Home & Kitchen,Home Decor,Decor 924,3,43348,19.2,105073.59,Debit Card
ORD27881,2024-07-24,CUST2914,Other,Punjab,North,Fashion,Ethnic,Ethnic 893,4,37856,13.73,130626.09,Debit Card
ORD27882,2024-04-25,CUST4041,Female,Delhi,North,Electronics,Mobile,Mobiles 163,5,17131,12.37,75060.77,UPI
ORD27883,2024-01-19,CUST4770,Female,Tamil Nadu,South,Home & Kitchen,Unknown,Item 793,2,49555,13.32,85907.73,Debit Card
ORD27884,2024-02-24,CUST5330,Other,Tamil Nadu,South,Electronics,Unknown,Mobile Phones 374,3,24807,8.12,68374.4,Debit Card
ORD27885,2024-09-23,CUST5984,Male,West Bengal,East,Fashion,Men Wear,mens_wear 763,4,28976,25.7,86111.9,Credit Card
ORD27886,2024-12-07,CUST1677,Male,Maharashtra,West,Electronics,Mobile,mobiles 193,1,17299,8.92,15755.65,Credit Card
ORD27887,2024-09-28,CUST9207,Male,Tamil Nadu,South,Beauty,Skin Care,skin_care 569,2,2015,27.45,2923.78,COD
ORD27888,2024-09-17,CUST4446,Male,Haryana,North,Fashion,Women Wear,Women Wear 974,1,41813,25.51,31145.76,COD
ORD27889,2024-04-21,CUST3213,Other,Delhi,North,Beauty,Makeup,Makeup 427,2,28606,27.05,41737.64,COD
ORD27890,2024-12-11,CUST8838,Female,Haryana,North,Fashion,Men Wear,mens_wear 273,1,6662,25.97,4931.67,Credit Card
ORD27891,2024-08-30,CUST4949,Male,Punjab,North,Fashion,Ethnic,Ethnic 764,3,17667,26.99,38694.25,UPI
ORD27892,2024-09-01,CUST5142,Male,Delhi,North,Electronics,Accessories,Accessories 370,1,15519,5.4,14680.24,COD
ORD27893,2024-08-27,CUST3989,Unknown,Haryana,North,Fashion,Ethnic,Ethnic 728,4,22757,25.91,67446.45,COD
ORD27894,2024-11-10,CUST3072,Unknown,Punjab,North,Fashion,Men Wear,mens_wear 967,4,49180,12.04,173029.22,Debit Card
ORD27895,2024-11-11,CUST9486,Male,West Bengal,East,Fashion,Unknown,Men Wear 654,4,48017,19.3,155003.85,Credit Card
ORD27896,2024-11-01,CUST5491,Male,Tamil Nadu,South,Fashion,Unknown,Item 676,4,13894,36.89,35075.45,Unknown
ORD27897,2024-03-31,CUST1524,Female,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 272,5,30853,17.9,126647.94,Unknown
ORD27898,2024-10-04,CUST4349,Female,Punjab,North,Home & Kitchen,Unknown,Item 691,3,13581,12.74,35553.42,Credit Card
ORD27899,2024-09-25,CUST8247,Male,Punjab,North,Home & Kitchen,Unknown,decor_items 808,4,23570,18.58,76760.7,COD
ORD27900,2024-05-23,CUST4013,Male,Delhi,North,Beauty,Unknown,Item 431,3,17531,21.9,41076.21,UPI
ORD27901,2024-12-22,CUST8097,Male,Maharashtra,West,Beauty,Skin Care,Skincare 288,2,5462,30.01,7646.23,Credit Card
ORD27902,2024-09-14,CUST7825,Female,Punjab,North,Fashion,Women Wear,Women Wear 448,1,18695,25.71,13888.02,Credit Card
ORD27903,2024-03-10,CUST7420,Unknown,West Bengal,East,Fashion,Unknown,Item 270,1,40613,37.31,25461.87,COD
ORD27904,2024-04-06,CUST6549,Female,Maharashtra,West,Electronics,Unknown,Mobile Phones 440,3,30630,20.14,73383.05,Unknown
ORD27905,2024-10-03,CUST3161,Female,Punjab,North,Home & Kitchen,Home Decor,Decor 719,2,33262,15.73,56061.88,Debit Card
ORD27906,2024-02-21,CUST1710,Other,Delhi,North,Fashion,Women Wear,Women Wear 115,1,45940,12.83,40046.16,Debit Card
ORD27907,2024-01-22,CUST4096,Male,Delhi,North,Home & Kitchen,Unknown,decor_items 738,1,30482,17.3,25208.93,COD
ORD27908,2024-04-29,CUST8824,Male,Maharashtra,West,Fashion,Ethnic,Ethnic 503,2,4346,25.76,6453.3,Unknown
ORD27909,2024-02-19,CUST1854,Unknown,West Bengal,East,Fashion,Unknown,Item 777,5,12704,11.2,56404.83,Credit Card
ORD27910,2024-08-17,CUST9861,Other,Maharashtra,West,Fashion,Women Wear,Women Wear 648,3,9207,14.99,23481.75,UPI
ORD27911,2024-05-30,CUST4919,Male,Tamil Nadu,South,Electronics,Accessories,Accessories 519,2,10724,6.08,20143.04,UPI
ORD27912,2024-04-03,CUST1009,Female,West Bengal,East,Beauty,Skin Care,skin_care 492,4,46235,40.14,110701.19,Credit Card
ORD27913,2024-12-13,CUST7934,Female,West Bengal,East,Electronics,Unknown,Item 575,3,10363,8.5,28447.36,COD
ORD27914,2024-02-11,CUST1671,Male,Maharashtra,West,Home & Kitchen,Home Decor,Decor 352,2,10388,12.05,18272.34,Credit Card
ORD27915,2024-04-10,CUST8449,Other,Haryana,North,Fashion,Men Wear,mens_wear 372,5,21507,34.31,70643.17,UPI
ORD27916,2024-01-29,CUST8754,Other,Punjab,North,Electronics,Accessories,Accessories 842,5,13064,9.65,59017.39,COD
ORD27917,2024-02-29,CUST5730,Male,Haryana,North,Fashion,Women Wear,Women Wear 670,5,33710,18.27,137752.41,UPI
ORD27918,2024-06-22,CUST8142,Female,Punjab,North,Fashion,Unknown,Men Wear 861,3,19662,20.19,47078.46,COD
ORD27919,2024-12-11,CUST8663,Unknown,West Bengal,East,Beauty,Hair Care,Haircare 773,3,34175,21.11,80879.04,UPI
ORD27920,2024-08-31,CUST7848,Male,West Bengal,East,Beauty,Skin Care,skin_care 435,5,29160,22.67,112752.38,COD
ORD27921,2024-01-17,CUST9257,Other,Tamil Nadu,South,Electronics,Unknown,Mobile Phones 971,3,30036,14.83,76741.79,UPI
ORD27922,2024-10-03,CUST5907,Male,Tamil Nadu,South,Fashion,Men Wear,mens_wear 557,1,43919,26.51,32274.81,UPI
ORD27923,2024-10-31,CUST7869,Male,Maharashtra,West,Fashion,Unknown,Men Wear 869,3,7719,40.95,13673.8,Unknown
ORD27924,2024-04-23,CUST6257,Other,Tamil Nadu,South,Fashion,Unknown,Men Wear 535,1,23444,15.54,19799.7,UPI
ORD27925,2024-06-16,CUST3349,Female,Punjab,North,Fashion,Unknown,Item 946,2,20320,11.3,36049.39,COD
ORD27926,2024-11-27,CUST7539,Other,Tamil Nadu,South,Home & Kitchen,Home Decor,Decor 672,2,15556,13.1,27036.03,Debit Card
ORD27927,2024-02-09,CUST3705,Male,Delhi,North,Fashion,Women Wear,Women Wear 294,2,49137,12.13,86355.9,Credit Card
ORD27928,2024-03-21,CUST6261,Male,Delhi,North,Electronics,Accessories,Accessories 664,5,45533,18.05,186565.19,UPI
ORD27929,2024-04-17,CUST8624,Male,Tamil Nadu,South,Home & Kitchen,Unknown,Item 910,1,5836,9.86,5260.69,COD
ORD27930,2024-10-24,CUST8110,Female,Maharashtra,West,Fashion,Ethnic,Ethnic 563,1,1661,38.67,1018.63,UPI
ORD27931,2024-12-20,CUST1753,Male,Punjab,North,Home & Kitchen,Unknown,Item 331,2,21657,5.17,41072.71,UPI
ORD27932,2024-10-25,CUST7466,Female,Haryana,North,Home & Kitchen,Appliances,Appliances 834,2,32330,9.8,58324.57,Debit Card
ORD27933,2024-08-18,CUST6377,Female,Delhi,North,Fashion,Women Wear,Women Wear 159,4,43619,26.97,127415.7,COD
ORD27934,2024-07-09,CUST6982,Male,West Bengal,East,Home & Kitchen,Unknown,Item 833,2,37180,14.86,63310.61,Debit Card
ORD27935,2024-03-01,CUST1766,Other,Maharashtra,West,Electronics,Unknown,Item 646,3,3283,7.16,9143.36,Credit Card
ORD27936,2024-08-07,CUST4014,Unknown,Punjab,North,Home & Kitchen,Home Decor,Decor 800,5,27912,16.37,116713.28,Unknown
ORD27937,2024-03-11,CUST3956,Female,Maharashtra,West,Beauty,Hair Care,Haircare 436,3,48655,25.52,108719.13,COD
ORD27938,2024-10-24,CUST1879,Other,Haryana,North,Home & Kitchen,Appliances,Appliances 967,3,38057,22.62,88348.43,COD
ORD27939,2024-12-12,CUST9444,Female,Delhi,North,Electronics,Mobile,Mobiles 538,1,48781,8.25,44754.34,UPI
ORD27940,2024-03-05,CUST3691,Female,Delhi,North,Home & Kitchen,Appliances,Appliances 835,4,21675,14.15,74433.01,COD
ORD27941,2024-01-31,CUST8270,Male,West Bengal,East,Beauty,Makeup,Makeup 880,5,48321,17.98,198162.18,Unknown
ORD27942,2024-03-06,CUST4585,Other,Punjab,North,Fashion,Ethnic,Ethnic 698,4,43137,20.0,138043.9,Debit Card
ORD27943,2024-04-11,CUST4040,Other,Maharashtra,West,Electronics,Accessories,Accessories 780,2,29423,10.1,52904.15,Credit Card
ORD27944,2024-08-21,CUST8644,Unknown,West Bengal,East,Home & Kitchen,Furniture,Furniture 683,5,48980,16.46,204580.53,COD
ORD27945,2024-09-01,CUST9621,Female,West Bengal,East,Home & Kitchen,Appliances,Appliances 217,4,3460,16.9,11500.76,UPI
ORD27946,2024-12-26,CUST5166,Unknown,Haryana,North,Fashion,Unknown,Item 698,4,36949,16.58,123288.88,Credit Card
ORD27947,2024-08-07,CUST3834,Female,Maharashtra,West,Home & Kitchen,Furniture,Furniture 297,4,40279,15.4,136304.86,Debit Card
ORD27948,2024-08-30,CUST5726,Male,Tamil Nadu,South,Home & Kitchen,Furniture,Furniture 832,2,44173,8.48,80857.84,UPI
ORD27949,2024-04-18,CUST2428,Female,Punjab,North,Home & Kitchen,Appliances,Appliances 125,2,9996,12.11,17570.91,UPI
ORD27950,2024-05-25,CUST7259,Male,Punjab,North,Electronics,Unknown,Item 661,3,39439,7.76,109135.93,COD
ORD27951,2024-07-15,CUST2260,Male,Punjab,North,Home & Kitchen,Furniture,Furniture 928,1,23515,12.6,20553.28,COD
ORD27952,2024-01-03,CUST1655,Male,Maharashtra,West,Home & Kitchen,Appliances,Appliances 411,4,11887,18.56,38722.58,Debit Card
ORD27953,2024-11-17,CUST6783,Male,Tamil Nadu,South,Fashion,Ethnic,Ethnic 379,5,28544,25.09,106911.73,Unknown
ORD27954,2024-02-19,CUST9171,Male,Maharashtra,West,Electronics,Unknown,Mobile Phones 774,3,12951,9.37,35211.59,COD
ORD27955,2024-10-26,CUST2551,Female,Punjab,North,Beauty,Makeup,Makeup 810,4,37575,41.08,88553.19,Unknown
ORD27956,2024-12-11,CUST2010,Unknown,Haryana,North,Fashion,Unknown,Item 243,2,45738,21.44,71860.96,UPI
ORD27957,2024-02-23,CUST7614,Female,Delhi,North,Home & Kitchen,Unknown,decor_items 528,4,13641,16.92,45332.61,COD
ORD27958,2024-01-08,CUST3899,Male,Punjab,North,Home & Kitchen,Unknown,decor_items 484,1,34945,14.46,29892.76,COD
ORD27959,2024-05-27,CUST9131,Male,Maharashtra,West,Fashion,Women Wear,Women Wear 283,5,33587,25.49,125134.22,Credit Card
ORD27960,2024-11-11,CUST9845,Male,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 100,4,20492,17.44,67670.23,Credit Card
ORD27961,2024-08-08,CUST5336,Unknown,Tamil Nadu,South,Fashion,Women Wear,Women Wear 912,3,36435,12.82,95290.91,COD
ORD27962,2024-10-06,CUST1534,Female,West Bengal,East,Electronics,Unknown,Item 792,1,2189,8.88,1994.55,COD
ORD27963,2024-03-19,CUST1418,Female,Punjab,North,Beauty,Skin Care,Skincare 467,2,6833,27.38,9924.25,UPI
ORD27964,2024-04-15,CUST3012,Female,Tamil Nadu,South,Beauty,Unknown,Item 642,3,1548,29.58,3270.39,UPI
ORD27965,2024-03-15,CUST5437,Other,West Bengal,East,Beauty,Unknown,Item 155,5,23305,42.36,67163.16,COD
ORD27966,2024-03-15,CUST6491,Female,Haryana,North,Beauty,Skin Care,skin_care 284,4,9050,42.17,20934.66,Credit Card
ORD27967,2024-03-02,CUST8113,Other,Tamil Nadu,South,Electronics,Mobile,Mobiles 659,5,10566,5.95,49685.97,COD
ORD27968,2024-04-09,CUST9604,Male,West Bengal,East,Beauty,Unknown,Item 937,2,12675,32.1,17212.27,Debit Card
ORD27969,2024-04-07,CUST4565,Male,Haryana,North,Home & Kitchen,Furniture,Furniture 505,2,27806,25.88,41217.36,UPI
ORD27970,2024-01-13,CUST3753,Male,Delhi,North,Beauty,Skin Care,Skincare 294,4,47595,31.34,130715.72,COD
ORD27971,2024-04-23,CUST4234,Other,Haryana,North,Fashion,Women Wear,Women Wear 320,5,3181,18.1,13026.63,Credit Card
ORD27972,2024-12-09,CUST4247,Male,Maharashtra,West,Fashion,Unknown,Item 412,5,34785,10.83,155086.94,Credit Card
ORD27973,2024-03-27,CUST5568,Female,West Bengal,East,Fashion,Men Wear,mens_wear 212,2,4794,26.32,7064.38,UPI
ORD27974,2024-11-29,CUST6438,Male,Punjab,North,Electronics,Mobile,mobiles 819,1,22537,11.49,19948.43,Credit Card
ORD27975,2024-06-11,CUST9792,Female,Delhi,North,Electronics,Unknown,Mobile Phones 583,5,25030,7.67,115551.63,COD
ORD27976,2024-07-14,CUST2610,Male,Delhi,North,Beauty,Unknown,Item 568,4,21549,23.35,66072.66,Debit Card
ORD27977,2024-11-20,CUST2350,Unknown,Delhi,North,Home & Kitchen,Furniture,Furniture 877,1,37494,16.45,31324.75,Debit Card
ORD27978,2024-08-03,CUST8953,Male,Haryana,North,Home & Kitchen,Home Decor,Decor 746,1,9495,7.09,8821.57,Debit Card
ORD27979,2024-04-03,CUST4352,Male,Tamil Nadu,South,Electronics,Unknown,Item 203,4,8914,18.37,29104.55,Debit Card
ORD27980,2024-04-27,CUST7307,Male,Delhi,North,Fashion,Men Wear,mens_wear 929,5,10507,17.36,43412.94,UPI
ORD27981,2024-07-08,CUST9913,Unknown,Maharashtra,West,Electronics,Mobile,mobiles 151,4,29143,10.24,104639.77,Debit Card
ORD27982,2024-12-18,CUST3681,Female,Maharashtra,West,Beauty,Skin Care,Skincare 741,1,1822,31.61,1246.09,Credit Card
ORD27983,2024-08-12,CUST1818,Female,Delhi,North,Electronics,Mobile,Mobiles 490,3,33367,5.06,95037.85,Credit Card
ORD27984,2024-02-19,CUST1477,Male,Delhi,North,Electronics,Mobile,Mobiles 234,1,24045,12.58,21020.37,COD
ORD27985,2024-10-12,CUST2412,Male,West Bengal,East,Home & Kitchen,Home Decor,Decor 953,1,8921,15.41,7546.22,UPI
ORD27986,2024-07-07,CUST7276,Other,Tamil Nadu,South,Fashion,Ethnic,Ethnic 926,3,26399,15.92,66585.81,UPI
ORD27987,2024-04-06,CUST4993,Male,West Bengal,East,Home & Kitchen,Unknown,Item 497,3,18992,14.72,48586.75,COD
ORD27988,2024-01-11,CUST7586,Male,Haryana,North,Beauty,Skin Care,Skincare 884,2,45417,15.1,77119.48,UPI
ORD27989,2024-09-30,CUST9251,Male,Delhi,North,Fashion,Women Wear,Women Wear 412,2,7583,26.49,11148.04,COD
ORD27990,2024-06-27,CUST8660,Female,Punjab,North,Electronics,Unknown,Item 637,4,31593,7.67,116675.44,Debit Card
ORD27991,2024-11-15,CUST4480,Female,West Bengal,East,Beauty,Unknown,Item 806,2,31223,31.4,42835.98,UPI
ORD27992,2024-09-22,CUST2280,Male,West Bengal,East,Electronics,Accessories,Accessories 436,1,26894,12.56,23515.08,Debit Card
ORD27993,2024-12-15,CUST5718,Male,Punjab,North,Home & Kitchen,Furniture,Furniture 486,2,5890,5.65,11113.99,COD
ORD27994,2024-02-15,CUST9615,Male,Delhi,North,Beauty,Skin Care,Skincare 976,3,11599,30.18,24295.6,UPI
ORD27995,2024-04-09,CUST4176,Male,Tamil Nadu,South,Electronics,Mobile,Mobiles 904,5,38363,9.91,172808.01,Credit Card
ORD27996,2024-01-30,CUST5458,Female,Punjab,North,Electronics,Unknown,Mobile Phones 960,5,22450,10.22,100773.97,Debit Card
ORD27997,2024-09-29,CUST9477,Female,Haryana,North,Fashion,Women Wear,Women Wear 217,4,677,10.19,2431.94,UPI
ORD27998,2024-12-25,CUST8443,Female,Haryana,North,Home & Kitchen,Unknown,Item 541,5,8082,8.37,37026.93,Credit Card
ORD27999,2024-04-01,CUST8140,Male,Delhi,North,Fashion,Unknown,Men Wear 672,4,35508,27.71,102676.3,COD
ORD28000,2024-06-12,CUST7169,Other,Tamil Nadu,South,Electronics,Unknown,Mobile Phones 213,2,13315,7.89,24528.46,Debit Card
ORD28001,2024-12-01,CUST9694,Male,Tamil Nadu,South,Home & Kitchen,Unknown,Item 356,2,21705,13.47,37560.63,COD
ORD28002,2024-10-26,CUST8843,Unknown,Maharashtra,West,Electronics,Mobile,mobiles 450,1,21587,10.83,19249.14,Credit Card
ORD28003,2024-09-11,CUST7834,Male,Maharashtra,West,Beauty,Hair Care,Haircare 949,2,17892,17.91,29375.17,Debit Card
ORD28004,2024-08-22,CUST1038,Male,Punjab,North,Fashion,Unknown,Men Wear 144,3,22368,24.98,50344.57,UPI
ORD28005,2024-05-08,CUST4351,Male,Punjab,North,Beauty,Makeup,Makeup 956,5,6432,20.51,25562.77,Debit Card
ORD28006,2024-08-07,CUST9480,Male,West Bengal,East,Fashion,Unknown,Men Wear 517,2,47694,17.52,78673.84,Credit Card
ORD28007,2024-08-15,CUST7032,Male,Tamil Nadu,South,Fashion,Ethnic,Ethnic 156,5,14915,20.77,59085.95,Unknown
ORD28008,2024-09-21,CUST3207,Male,Delhi,North,Home & Kitchen,Unknown,decor_items 724,2,46950,5.64,88607.35,UPI
ORD28009,2024-07-06,CUST2729,Female,Maharashtra,West,Electronics,Unknown,Item 321,1,29073,14.36,24897.98,COD
ORD28010,2024-04-22,CUST6889,Male,Punjab,North,Beauty,Hair Care,Haircare 991,3,38613,28.43,82904.07,COD
ORD28011,2024-10-26,CUST4777,Male,Haryana,North,Home & Kitchen,Unknown,decor_items 783,5,49630,14.75,211543.25,Unknown
ORD28012,2024-11-08,CUST4287,Other,Delhi,North,Beauty,Hair Care,Haircare 923,2,27954,23.59,42720.37,UPI
ORD28013,2024-11-22,CUST1430,Other,Tamil Nadu,South,Fashion,Unknown,Men Wear 540,5,1627,26.72,5961.16,Debit Card
ORD28014,2024-12-28,CUST9366,Male,Maharashtra,West,Home & Kitchen,Appliances,Appliances 225,2,5064,18.46,8257.93,UPI
ORD28015,2024-04-12,CUST2337,Male,Punjab,North,Electronics,Unknown,Item 243,1,26978,12.13,23706.09,COD
ORD28016,2024-02-20,CUST7120,Female,Delhi,North,Beauty,Hair Care,Haircare 391,3,25801,24.68,58296.94,COD
ORD28017,2024-11-13,CUST2818,Other,Tamil Nadu,South,Home & Kitchen,Unknown,Item 955,3,3897,5.55,11042.66,UPI
ORD28018,2024-04-29,CUST3722,Unknown,Tamil Nadu,South,Beauty,Skin Care,Skincare 722,5,12844,21.16,50629.65,COD
ORD28019,2024-11-19,CUST3758,Male,Punjab,North,Electronics,Accessories,Accessories 939,3,29624,12.18,78051.11,Credit Card
ORD28020,2024-05-20,CUST4015,Male,West Bengal,East,Beauty,Skin Care,Skincare 140,3,10886,17.76,26857.24,UPI
ORD28021,2024-03-19,CUST4886,Male,Tamil Nadu,South,Fashion,Women Wear,Women Wear 571,1,4601,20.85,3641.59,Credit Card
